帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
1,0.0,0.0,0.0,0.00489204505901611,0.04348357394813443,-2.168160337633135,0.00014181159024771563,7.342808693763246,7.342950505353493
2,0.004166666666666667,0.0,0.0,0.005073226617133337,0.038966573244732065,-2.168160337633135,0.00011387953728278015,7.342542356872814,7.342656236410097
3,0.008333333333333333,0.0,0.0,0.0052167665027222105,0.028877281744589672,-2.6746995824352138,6.25423050717309e-05,7.342331353240998,7.34239389554607
4,0.0125,0.0,0.0,0.005313870631671584,0.016889651254896505,-3.0793630526175066,2.1394523963402033e-05,7.342188610171442,7.3422100046954055
5,0.016666666666666666,0.0,0.0,0.005357513596513015,0.0034681937046777273,-3.362936571487507,9.021275679874664e-07,7.342124455013126,7.342125357140694
6,0.020833333333333332,0.0,0.0,0.005342772245877232,-0.01085219367535032,-3.510849370925956,8.83275806754851e-06,7.34214612479856,7.342154957556628
7,0.025,0.0,0.0,0.005267078649218429,-0.025486850405437196,-3.5137858595157447,4.871846576918506e-05,7.342257394385649,7.342306112851418
8,0.029166666666666667,0.0,0.0,0.005130381825831922,-0.03982409740917788,-3.368092702279785,0.00011894690508417663,7.3424583387160265,7.34257728562111
9,0.03333333333333333,0.0,0.0,0.004935211170808613,-0.05324921688924851,-3.075964648154117,0.00021266093244886716,7.342745239578911,7.34295790051136
10,0.0375,0.0,0.0,0.004686638351754851,-0.06516872896317187,-2.645401147329096,0.00031852224260065166,7.34311064162292,7.343429163865521
11,0.041666666666666664,0.0,0.0,0.0043921384294488474,-0.07503401208026073,-2.089934748873551,0.00042225772266455346,7.34354355650871,7.343965814231375
12,0.04583333333333333,0.0,0.0,0.004061354917752678,-0.08236333700069522,-1.428141212935008,0.0005087789461417567,7.3440298082709035,7.344538587217045
13,0.05,0.0,0.0,0.0037057772877763873,-0.08676144340711078,-0.6829498621444607,0.0005645661046563965,7.344552507386968,7.3451170734916245
14,0.05416666666666667,0.0,0.0,0.0033383428893600884,-0.08793588186271542,0.11921940345423487,0.0005799539489230082,7.34509263595264,7.345672589901563
15,0.058333333333333334,0.0,0.0,0.002972978272253759,-0.08570946829807205,0.9494591075745795,0.0005509584716953663,7.345629721939787,7.346180680411482
16,0.0625,0.0,0.0,0.002624097320209488,-0.0800283487455393,1.7774782776411424,0.00048034024522032457,7.346142576939291,7.346622917184511
17,0.06666666666666667,0.0,0.0,0.0023060753660409314,-0.07096534284180014,2.5727645561536505,0.0003777059913490676,7.34661006921192,7.346987775203269
