帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
1,0.0,0.0,0.0,-0.02085727596189409,0.029107696689826268,1.3235603365124637,6.354435049401922e-05,7.380660195663984,7.380723740014479
2,0.004166666666666667,0.0,0.0,-0.020735993892353147,0.03186511405756057,1.3235603365124637,7.61539120426008e-05,7.380481911021759,7.380558064933801
3,0.008333333333333333,0.0,0.0,-0.020591733344747752,0.03721167495418273,1.2427888938661757,0.00010385315646718128,7.380269848016779,7.380373701173246
4,0.0125,0.0,0.0,-0.02042589660106829,0.04215792251983902,1.1314099376488418,0.00013329678233915625,7.38002606800357,7.380159364785909
5,0.016666666666666666,0.0,0.0,-0.020240417323749094,0.0465859543105257,0.9940453218807654,0.0001627688354266791,7.37975341346591,7.379916182301337
6,0.020833333333333332,0.0,0.0,-0.020037680315147244,0.050397822084478766,0.8356512096167057,0.00019049553531440817,7.379455390063266,7.37964588559858
7,0.025,0.0,0.0,-0.019820435473045104,0.053516582566653925,0.6613538218273707,0.0002148018457210115,7.379136040145376,7.379350841991097
8,0.029166666666666667,0.0,0.0,-0.01959170879375846,0.05588667208712775,0.47628914800006417,0.00023424900877306077,7.378799811926824,7.379034060935598
9,0.03333333333333333,0.0,0.0,-0.019354713205652373,0.05747363204547801,0.28545163200806023,0.0002477413785374247,7.378451428412308,7.3786991697908455
10,0.0375,0.0,0.0,-0.019112761860046144,0.05826323219434923,0.09355643945012648,0.0002545953169299489,7.378095759934268,7.3783503552511975
11,0.041666666666666664,0.0,0.0,-0.018869186270699462,0.05826005677461207,-0.09508064092396129,0.0002545675661535767,7.377737703817928,7.377992271384081
12,0.04583333333333333,0.0,0.0,-0.018627261386924377,0.05748563399906689,-0.27664229133772533,0.00024784485872060064,7.377382074238779,7.377629919097499
13,0.05,0.0,0.0,-0.01839013932070724,0.055976201780533336,-0.4478851735583822,0.00023500013743312374,7.37703350480144,7.377268504938873
14,0.05416666666666667,0.0,0.0,-0.018160793038753266,0.05378021154042428,-0.606190141693963,0.0002169233364999589,7.376696365766967,7.3769132891034666
15,0.058333333333333334,0.0,0.0,-0.017941970891203703,0.05095567713419846,-0.7495863732944308,0.00019473607741535067,7.376374697210069,7.376569433287485
