帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
1,0.0,0.0,0.0,0.002192875234066565,0.06636709988640813,9.2606344861907,0.00033034439604993546,7.346776473405922,7.347106817801972
2,0.004166666666666667,0.0,0.0,0.002469404816926599,0.08566008839930542,9.2606344861907,0.0005503238058432614,7.346369974919117,7.34692029872496
3,0.008333333333333333,0.0,0.0,0.002906709304060777,0.12192083813894694,8.144525388837232,0.0011148518079377473,7.34572713732303,7.346841989130968
4,0.0125,0.0,0.0,0.0034854118014178235,0.15288775908103944,6.719596663367167,0.0017531000157616468,7.3448764446519155,7.346629544667677
5,0.016666666666666666,0.0,0.0,0.004180773963069439,0.17742177221756092,5.0567296421631385,0.0023608863942615054,7.343854262274288,7.346215148668549
6,0.020833333333333332,0.0,0.0,0.004963926569897498,0.19470308326278943,3.2382996595465565,0.0028431967974027533,7.3427030279422505,7.345546224739653
7,0.025,0.0,0.0,0.0058032996569260175,0.20426988926829773,1.353767223097424,0.003129464074626196,7.341469149504318,7.3445986135789445
8,0.029166666666666667,0.0,0.0,0.006666175647133312,0.20603797454971123,-0.5050862880189411,0.003183873521741059,7.3402007217987135,7.343384595320455
9,0.03333333333333333,0.0,0.0,0.007520282778173611,0.2003002552069838,-2.2490189964902263,0.0030090144176987133,7.338945184316084,7.341954198733783
10,0.0375,0.0,0.0,0.008335344440524844,0.18770642166685944,-3.7960211027694704,0.0026425275551232624,7.337747043672428,7.340389571227551
11,0.041666666666666664,0.0,0.0,0.009084502958730773,0.16922390735401707,-5.0755857673948634,0.0021477548115120715,7.336645780650666,7.338793535462178
12,0.04583333333333333,0.0,0.0,0.009745543668474986,0.14608241977781364,-6.032328269182785,0.001600505502610602,7.3356740508073415,7.337274556309952
13,0.05,0.0,0.0,0.01030185645687922,0.11970515285467921,-6.62875985392174,0.0010746992714971584,7.3348562710083876,7.335930970279884
14,0.05416666666666667,0.0,0.0,0.010743086608930646,0.09163050793792149,-6.8470697061219665,0.000629711248872112,7.334207662684872,7.334837373933744
15,0.058333333333333334,0.0,0.0,0.011065444023028566,0.06342864714297763,-6.689823475451084,0.00030173949587912734,7.333733797286148,7.334035536782027
16,0.0625,0.0,0.0,0.01127165866845546,0.03661745920818062,-6.179546733251485,0.00010056287391470786,7.33343066175737,7.333531224631284
17,0.06666666666666667,0.0,0.0,0.011370589516430071,0.01258252161975365,-5.35722330919346,1.1873988773367602e-05,7.333285233410847,7.333297107399621
18,0.07083333333333333,0.0,0.0,0.01137651301528674,-0.007494606635183171,-4.279798253176215,4.212684646209871e-06,7.333276525867528,7.333280738552174
19,0.075,0.0,0.0,0.011308134461136878,-0.022695915217803633,-3.0168298664816073,3.863284256802979e-05,7.3333770423421285,7.333415675184696
20,0.07916666666666666,0.0,0.0,0.01118738038847171,-0.03241114787363601,-1.6464818083179344,7.87861879865025e-05,7.333554550828946,7.333633337016932
21,0.08333333333333333,0.0,0.0,0.011038041562189911,-0.036364406050364284,-0.25108211651163614,9.917775205468279e-05,7.333774078903581,7.333873256655635
22,0.0875,0.0,0.0,0.010884343671385341,-0.03462186688510033,1.0875009158383353,8.99005249957205e-05,7.334000014803063,7.334089915328059
