帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
99,0.4125,-1.0,148.0,0.5003380662609871,3.2454361054766716,194.72616632859786,0.7899641636048689,6.614503042596349,7.404467206201217
100,0.4166666666666667,-1.0,152.0,0.5138607167004733,3.245436105476655,-3.943512183468517e-12,0.7899641636048609,6.594624746450304,7.3845889100551645
101,0.42083333333333334,-1.0,156.0,0.5273833671399594,3.2454361054766716,3.94351218346857e-12,0.7899641636048689,6.574746450304259,7.364710613909128
102,0.425,-1.0,161.0,0.5442866801893171,4.056795131845879,194.72616632861053,1.2343190056326316,6.549898580121704,7.784217585754336
103,0.42916666666666664,0.0,165.0,0.5578093306288032,3.2454361054766716,-194.72616632861053,0.7899641636048689,6.530020283975659,7.319984447580528
104,0.43333333333333335,-1.0,170.0,0.5747126436781609,4.056795131845798,194.72616632858853,1.2343190056325828,6.505172413793103,7.739491419425685
105,0.4375,-1.0,175.0,0.5916159567275185,4.056795131845853,1.300293206440988e-11,1.2343190056326154,6.480324543610547,7.714643549243163
106,0.44166666666666665,-1.0,180.0,0.6085192697768762,4.056795131845853,0.0,1.2343190056326154,6.4554766734279925,7.689795679060608
107,0.44583333333333336,-1.0,184.0,0.6220419202163624,3.245436105476655,-194.72616632860547,0.7899641636048609,6.435598377281948,7.225562540886808
108,0.45,-1.0,188.0,0.6355645706558485,3.2454361054766716,3.94351218346857e-12,0.7899641636048689,6.415720081135903,7.205684244740771
109,0.45416666666666666,-2.0,193.0,0.6524678837052061,4.056795131845853,194.72616632860414,1.2343190056326154,6.390872210953346,7.625191216585962
110,0.4583333333333333,-2.0,198.0,0.6693711967545639,4.056795131845879,6.394884621840924e-12,1.2343190056326316,6.3660243407707915,7.600343346403423
111,0.4625,-1.0,203.0,0.6862745098039216,4.056795131845798,-1.9397816686250544e-11,1.2343190056325828,6.341176470588235,7.5754954762208175
112,0.4666666666666667,-1.0,208.0,0.7031778228532792,4.056795131845853,1.300293206440988e-11,1.2343190056326154,6.316328600405679,7.550647606038295
113,0.4708333333333333,-2.0,213.0,0.7200811359026369,4.056795131845853,0.0,1.2343190056326154,6.291480730223124,7.525799735855739
114,0.475,-1.0,217.0,0.733603786342123,3.2454361054766716,-194.72616632860414,0.7899641636048689,6.27160243407708,7.061566597681948
